"","month","station","SO2_1","CO_6","NO_7","NO2_8","PM2.5_9","PM10_10","O3_14","TOL_20","BEN_30","EBE_35","TCH_42","NMHC_44"
"214","09",28079058,0,0,2.5871836545159,18.8511725098677,0,0,62.17413512886,0,0,0,1.53,0.24858938547486
"215","09",28079059,0,0,7.8388295401765,23.0315765033666,0,0,56.9353408029879,0,0,0,0,0
"216","09",28079060,0,0,6.35754060324826,31.5983758700696,0,18.7964127649662,61.1233766233766,0,0,0,0,0
"217","10",28079004,5.15894784172662,0.441782980639352,57.2394334532374,54.5069694244604,0,0,0,0,0,0,0,0
"218","10",28079008,7.24167416741674,0.432793522267206,45.2618083670715,62.6378767431399,13.6860353897657,27.6790624295695,23.8400090009001,5.74486152437629,1.09545764251647,1.21871876419809,1.5585260311021,0.195162271805274
"219","10",28079011,0,0,39.0285200988098,52.0467100830901,0,0,0,6.52803652968037,2.01691712204007,1.4595444191344,0,0
"220","10",28079016,0,0.348257129923042,24.1781285231116,45.2624577226607,0,0,28.3142599684614,0,0,0,0,0
"221","10",28079017,6.19747235387046,0,48.7374100719424,49.0269784172662,0,0,27.3629124004551,0,0,0,0,0
"222","10",28079018,3.75282167042889,0.447576301615799,25.9791058189171,44.0797573578971,0,22.0374379792512,26.8032786885246,3.50988023952096,0.460885524202799,0.48100481761872,0,0
"223","10",28079024,2.14773237539291,0.251901868107135,10.8892632524708,30.0172955974843,9.82850022655188,19.2378366146187,36.4815315315315,2.12999049429658,0.417778305245668,0.60422401518747,1.33694000463285,0.179179986101459
"224","10",28079027,0,0,21.1317742298179,40.840341803463,0,0,33.2453973955995,0,0,0,1.37133183856502,0.180838565022422
"225","10",28079035,5.66142987249545,0.384520054078414,32.7334238515501,52.703779135551,0,0,30.7486522911051,0,0,0,0,0
"226","10",28079036,4.90698719388901,0.320835204310732,23.6433707865169,44.0921348314607,0,22.9611235955056,0,0,0,0,0,0
"227","10",28079038,3.30536235135742,0,38.4102852009881,53.3166404671008,13.2616213788457,24.5704320432043,0,5.16457234579225,0.748910300527644,0.986218757165788,0,0
"228","10",28079039,0,0.427189043556354,43.2997978890636,52.4978666067819,0,0,29.7232704402516,0,0,0,0,0
"229","10",28079040,3.40625,0,20.0697255960414,47.0598290598291,0,22.983812129503,0,0,0,0,0,0
"230","10",28079047,0,0,33.4576385759351,45.0389815232087,12.7434625788999,24.1925073346874,0,0,0,0,0,0
"231","10",28079048,0,0,22.4077933846851,46.7405980969642,10.7652828467153,22.4310697251874,0,0,0,0,0,0
"232","10",28079049,0,0,15.4847328244275,36.3246519982039,0,0,30.0056318990764,0,0,0,0,0
"233","10",28079050,0,0,31.6265439029868,51.2447788008084,11.120018115942,22.7325186693822,0,0,0,0,0,0
"234","10",28079054,0,0,29.0537078651685,42.0222471910112,0,0,37.4955056179775,0,0,0,0,0
"235","10",28079055,0,0,28.3678290213723,49.340157480315,0,22.4172304916554,0,3.12953878965609,0.679365502532658,0.710314498933902,1.48417536534447,0.240823474831826
"236","10",28079056,0,0.505248990578735,66.4688833969894,65.3208267804988,0,0,24.3394660085259,0,0,0,0,0
"237","10",28079057,6.07749326145553,0.317475292003594,19.6752808988764,41.321797752809,0,21.4472554777502,0,0,0,0,0,0
"238","10",28079058,0,0,5.38190390660081,21.4384822631343,0,0,36.4983996342021,0,0,0,1.59006747638327,0.279676113360324
"239","10",28079059,0,0,14.4249775381851,27.2542677448338,0,0,38.4366292134831,0,0,0,0,0
"240","10",28079060,0,0,13.8935070770613,39.3725005616715,0,20.4146451033244,37.5702405034839,0,0,0,0,0
"241","11",28079004,5.91796060254925,0.466689927890207,58.0943221320973,50.3260718424102,0,0,0,0,0,0,0,0
"242","11",28079008,9.83368519821722,0.466978922716628,49.5394706020145,60.419067697353,12.8957991081906,21.1976090014065,19.5172171468728,4.93633990030857,1.12656398104265,1.01993835941204,1.55450526315789,0.184428070175439
"243","11",28079011,0,0,39.1008344923505,51.2672693555865,0,0,0,5.65523364485981,2.08307297738401,1.27793328668066,0,0
"244","11",28079016,0,0.405080027835769,30.329856281873,47.0950394065832,0,0,23.2337360594796,0,0,0,0,0
"245","11",28079017,6.45241411327762,0,60.1773707396244,49.9397171342453,0,0,22.313488372093,0,0,0,0,0
"246","11",28079018,4.67466927976482,0.558129285014692,34.5616707616708,44.8307125307125,0,18.9727339719971,22.2194464854274,2.85848069738481,0.461356350184957,0.455602171767029,0,0
"247","11",28079024,2.57647058823529,0.291202830188679,16.0663685573076,29.5561308543187,9.57166469893743,15.0571563533302,31.7471156110195,2.13730323730324,0.471741706161137,0.456398104265403,1.37170581257414,0.187750889679715
"248","11",28079027,0,0,28.1402693915467,39.9451927542963,0,0,27.4945523448603,0,0,0,1.39106215213358,0.186776437847866
"249","11",28079035,6.83482774893818,0.448747099767981,40.9029781293625,52.2903676128432,0,0,21.9158508158508,0,0,0,0,0
"250","11",28079036,10.8948103327903,0.431510356062369,34.8888113514771,46.2377297045825,0,20.0619902120718,0,0,0,0,0,0
"251","11",28079038,5.27677329624478,0,47.0753710575139,53.2207792207792,12.4050305594734,19.9381298336067,0,4.73999047845751,0.825368171021378,0.894065986233088,0,0
"252","11",28079039,0,0.449033310039599,47.7548928238583,50.8010251630941,0,0,24.7550687485435,0,0,0,0,0
"253","11",28079040,4.64000927213723,0,28.1796893113842,47.8210062601438,0,18.1254646840149,0,0,0,0,0,0
"254","11",28079047,0,0,38.6337276733936,45.4219438645326,11.8362230552952,19.5887040074994,0,0,0,0,0,0
"255","11",28079048,0,0,26.2340524240315,46.7954070981211,9.87668683108422,17.8841051896672,0,0,0,0,0,0
"256","11",28079049,0,0,21.3172559119644,37.2594240224772,0,0,24.5564610011641,0,0,0,0,0
"257","11",28079050,0,0,41.0760083935649,52.9941711354628,10.5087801451651,19.7927400468384,0,0,0,0,0,0
"258","11",28079054,0,0,37.569834998838,43.6502440158029,0,0,29.9865280075632,0,0,0,0,0
"259","11",28079055,0,0,36.7634931665508,49.3669214732453,0,18.3053559007651,0,3.68168083097262,0.86039603960396,0.801109537299339,1.50587464920486,0.220729824561403
"260","11",28079056,0,0.547317073170732,70.8327922077922,63.0039424860853,0,0,20.968339587242,0,0,0,0,0
"261","11",28079057,7.12088167053364,0.368314763231198,27.5415120593692,43.8828849721707,0,17.7331167324205,0,0,0,0,0,0
"262","11",28079058,0,0,8.66799812030075,19.9306860902256,0,0,29.9528943051324,0,0,0,1.64033566433566,0.315328671328671
"263","11",28079059,0,0,18.1998143420747,26.6456254351358,0,0,35.0800186089788,0,0,0,0,0
"264","11",28079060,0,0,23.3808200138985,42.6803335649757,0,16.8902015288395,31.8047003525264,0,0,0,0,0
"265","12",28079004,9.24545658514696,0.633038548752834,107.75723580884,60.0717971729863,0,0,0,0,0,0,0,0
"266","12",28079008,12.5312079030085,0.535719093560691,75.1608154020385,67.2971687429219,15.8597919493442,24.2878992352677,14.068957771788,5.79350230414747,1.44659770114943,1.17529357586921,1.68192783505155,0.228821305841924
"267","12",28079011,0,0,62.471816752751,60.4906804401527,0,0,0,6.4029324846556,2.53185840707965,1.1260839954597,0,0
"268","12",28079016,0,0.513352914595572,51.7025016903313,58.2458868604913,0,0,16.7033707865169,0,0,0,0,0
"269","12",28079017,8.42581369248036,0,124.680664720413,71.0460363799686,0,0,14.1707870265366,0,0,0,0,0
"270","12",28079018,7.0080817684811,0.583894686907021,67.6152194656488,58.5784828244275,0,25.4810939357907,14.910820451843,3.78894430590191,0.734543454345435,0.522203856749311,0,0
"271","12",28079024,3.48492349234923,0.39232684472612,34.4780652418448,40.3509561304837,13.2355585524837,17.6558558558559,20.4751294170605,2.47650959033862,0.57483428030303,0.488204642349597,1.45077309007982,0.215039908779932
"272","12",28079027,0,0,49.6600852591429,51.6129683643707,0,0,18.5581238779174,0,0,0,1.49528488111261,0.223055181695828
"273","12",28079035,9.06488456865128,0.59587178241865,71.8513841670714,63.522340942205,0,0,13.8713235294118,0,0,0,0,0
"274","12",28079036,12.1813775510204,0.562410805300714,63.5600918601684,59.5894360806328,0,21.2530315278901,0,0,0,0,0,0
"275","12",28079038,8.66158331464454,0,80.4328994614004,64.5911131059246,16.3002941842046,23.7525309336333,0,6.77428439519852,1.25087316176471,1.15036886288476,0,0
"276","12",28079039,0,0.624994380759721,92.0998425905105,68.0121430177648,0,0,17.4388764044944,0,0,0,0,0
"277","12",28079040,7.11504821708903,0,49.4940542966121,59.3773838905093,0,19.566886213945,0,0,0,0,0,0
"278","12",28079047,0,0,71.9495836146748,58.9639882961963,16.2826282628263,24.2226236170693,0,0,0,0,0,0
"279","12",28079048,0,0,47.4472915261857,55.8102944481906,12.8973525313516,21.0516463689671,0,0,0,0,0,0
"280","12",28079049,0,0,44.4925575101488,47.2201172755977,0,0,15.8087739032621,0,0,0,0,0
"281","12",28079050,0,0,62.5712359550562,62.4332584269663,13.4777752450422,23.3191873589165,0,0,0,0,0,0
"282","12",28079054,0,0,68.9133663366337,54.6217371737174,0,0,21.0161583978152,0,0,0,0,0
"283","12",28079055,0,0,62.3219424460432,59.8999550359712,0,18.1475961538462,0,3.4224032586558,1.04518970189702,0.70343347639485,1.62002268088002,0.283907915627126
"284","12",28079056,0,0.692027281279398,111.744180578415,76.8669174700212,0,0,15.7039736656478,0,0,0,0,0
"285","12",28079057,9.48821548821549,0.479544429409111,53.7644544431946,56.8785151856018,0,17.8360986547085,0,0,0,0,0,0
"286","12",28079058,0,0,16.5909808342728,27.3251409244645,0,0,20.5255424954792,0,0,0,1.96402985074627,0.435101763907734
"287","12",28079059,0,0,31.4131952263004,32.3990092321549,0,0,29.1040540540541,0,0,0,0,0
"288","12",28079060,0,0,45.4753030983386,54.7391109115402,0,16.9825151311365,25.2601078167116,0,0,0,0,0
