date,temp_avg,temp_max,temp_min,precipitation,humidity,wind_avg_speed
13-08-2015,24,28,19.1,0,36,19.4
14-08-2015,21.9,27.6,15,0,39,7
15-08-2015,23.1,27.5,18.6,0,34,7.8
16-08-2015,25.7,30.6,18,0,35,10.6
17-08-2015,26.6,32,20.3,0,37,9.6
18-08-2015,25.4,32.5,18.3,0,39,10.2
19-08-2015,25.4,33,18.4,0,38,8.1
20-08-2015,27.8,36,19,0,31,6.9
21-08-2015,27.1,35,20.8,0,40,11.9
22-08-2015,25.3,32.4,17.9,2.03,48,16.1
23-08-2015,22.8,27,19,0,42,25
24-08-2015,20.9,25,15.2,0,40,18.7
25-08-2015,21.7,30.2,11.9,0,34,5.6
26-08-2015,24.9,33.1,15.8,0,35,9.4
27-08-2015,25.1,33,15.2,0,31,11.7
28-08-2015,25.7,35,15.1,0,31,5.7
29-08-2015,28.8,36.2,19,0,32,11.3
30-08-2015,26.3,36,20.8,8.89,45,10.6
31-08-2015,22.9,29,17.5,0.51,66,8.1
01-09-2015,23.6,31,15.7,0,50,7.2
02-09-2015,24.9,31,17.8,0,47,10.4
03-09-2015,22.7,27.5,17,0,38,10.4
04-09-2015,21,27.2,16,0,46,11.1
05-09-2015,20.1,27.6,12.7,0,41,8.3
06-09-2015,21.7,28.2,15,0,43,6.1
07-09-2015,21.3,27.4,15.8,0,46,8.5
08-09-2015,21.1,29.3,12.6,0,41,7.6
09-09-2015,21.6,30,11.3,0,32,10.6
10-09-2015,23.7,29,16,0,36,10.6
11-09-2015,23.3,30.6,13.3,0,35,10.4
12-09-2015,23.5,29,18.4,0,35,12
13-09-2015,21.6,25.6,18,0,38,24.4
14-09-2015,19.7,25,14.7,0,49,15.6
15-09-2015,17.6,21.2,14,0,51,15
16-09-2015,18.7,23.3,15.9,7.11,71,26.3
17-09-2015,15.9,21.4,11.2,15.24,51,12
18-09-2015,16,25,7.9,0,48,6.1
19-09-2015,18.1,27,9,0,44,4.3
20-09-2015,19.4,29,9,0,42,6.3
21-09-2015,20.9,30,11,0,35,7.8
22-09-2015,20.4,30.1,9.7,0,33,9.1
23-09-2015,19,25.3,11.8,0,42,9.8
24-09-2015,19.9,29.5,10.8,0,35,7.4
25-09-2015,21.4,30.4,10,0,24,6.3
26-09-2015,20.8,29.6,11.5,0,28,6.9
27-09-2015,21.2,29.1,14,0,36,8
28-09-2015,18.4,26.1,10.4,0,47,5.6
29-09-2015,18.1,25,10.7,0,52,6.5
30-09-2015,18.4,24.4,14,0,55,8
01-10-2015,18.4,26,9,0,40,11.7
02-10-2015,19.6,26,10,0,35,13.3
03-10-2015,19.8,26,15,0,42,9.8
04-10-2015,18.7,22.3,14,1.02,63,9.8
05-10-2015,20.8,25,16.7,2.54,67,22.2
06-10-2015,18.2,22,14.5,19.81,69,22.2
07-10-2015,15.9,22,11,0,62,5
08-10-2015,15.6,23,9.5,0,55,6.5
09-10-2015,14.9,23.1,7.7,0,58,5.2
10-10-2015,15.7,23.4,7.7,0,61,6.9
11-10-2015,17.2,21.6,14,1.78,75,9.1
12-10-2015,17.9,23.4,14,0,73,7
13-10-2015,13.3,16,10,0,81,7.6
14-10-2015,11.6,19.1,5,1.52,65,5.9
15-10-2015,11.8,21.2,3.5,0,51,4.8
16-10-2015,12.4,22.8,3.7,0,56,4.4
17-10-2015,15.5,22.3,9,0,75,6.7
18-10-2015,15.9,19,13,9.91,93,4.4
19-10-2015,16.6,21,14,17.02,84,7.6
20-10-2015,15.7,20.5,10.9,0,61,8.1
21-10-2015,12.1,19.1,5,0,60,4.6
22-10-2015,12.5,21.1,4,0,61,4.1
23-10-2015,13.7,20,7.8,0,70,4.1
24-10-2015,15.2,21,9.8,0,70,3.3
25-10-2015,15.9,21.7,10,0,67,7.2
26-10-2015,15.2,19,13,0,81,6.7
27-10-2015,14.4,16.7,10.8,0.51,72,19.3
28-10-2015,12.8,17.1,9.8,3.3,76,20
29-10-2015,14.1,17,11.7,0,80,7.6
30-10-2015,14.9,22.5,8,0,75,4.3
31-10-2015,15.8,20.7,11.8,0,75,6.9
01-11-2015,16.4,20.4,12.9,0,61,9.6
02-11-2015,12.9,16,10.5,12.95,80,14.1
03-11-2015,12.3,15,9.8,15.49,86,11.9
04-11-2015,12.9,16,10.9,0.51,92,4.6
05-11-2015,14.6,18,11.7,0.25,86,5.9
06-11-2015,14.6,22,8.9,0,84,3.9
07-11-2015,15.2,23.5,8.6,0,83,4.1
08-11-2015,15.1,23.3,8.9,0,71,5.7
09-11-2015,13.4,22.1,6,0,74,4.4
10-11-2015,12.9,22.5,6,0,70,3.3
11-11-2015,11.6,22.8,4.7,0,68,3.7
12-11-2015,11.4,22.4,4,0,66,3.9
13-11-2015,11.6,22,3.9,0,67,5.9
14-11-2015,12,18.8,5.9,0,74,5.7
15-11-2015,10.5,19.6,4,0,78,3.9
16-11-2015,9.6,18.3,3,0,79,4.6
17-11-2015,9.2,18.1,2.6,0,80,4.4
18-11-2015,10.4,21.4,2,0,70,4.4
19-11-2015,11.6,21.5,4.6,0,74,4.3
20-11-2015,12.7,21,4.7,0,64,10.9
21-11-2015,11.7,16.3,3,0,54,21.3
22-11-2015,5.9,10,1,0,63,9.6
23-11-2015,5.4,11,0.5,0,58,11.3
24-11-2015,4.9,12,-1.1,0,67,3
25-11-2015,10.1,17.3,4.3,0,63,5.2
26-11-2015,10.6,17,4,0,52,14.1
27-11-2015,12.7,17.3,8,0,60,16.9
28-11-2015,8.6,17,1.9,0,66,4.8
29-11-2015,4.8,14.9,-1.6,0,64,4.3
30-11-2015,4.5,17,-3,0,57,5.7
01-12-2015,4.6,18,-4,0,51,4.8
02-12-2015,5.4,15.3,-1,0,61,4.3
03-12-2015,6.4,16.7,-1,0,70,5
04-12-2015,7.7,17.4,0.7,0,72,3.9
05-12-2015,8.9,19.1,2,0,70,4.4
06-12-2015,7.6,17.7,0,0,72,5
07-12-2015,6.7,11.3,2,0,84,5.2
08-12-2015,8.8,14,4.7,0,82,4.6
09-12-2015,8.3,16,2,0,80,6.7
10-12-2015,8.2,14.3,3,0,80,4.8
11-12-2015,9,14,4,0,75,3.1
12-12-2015,9.6,12.1,7,0,72,4.1
13-12-2015,7.5,13.4,2,0,78,5.4
14-12-2015,10.2,15.1,6.5,0.25,76,4.8
15-12-2015,10.3,16,6,0.51,82,4.3
16-12-2015,7.7,15.4,2,0,81,5.2
17-12-2015,7.4,16.1,2,0,76,3.9
18-12-2015,7.7,15,3,0,76,4.6
19-12-2015,7.3,16.3,1.4,0,73,5.2
20-12-2015,7.8,16,1,0,69,6.3
21-12-2015,7.6,15.5,2,0,78,3.7
22-12-2015,6.2,16.3,0,0,77,5
23-12-2015,6.2,15.5,0,0,77,4.1
24-12-2015,4.5,11.3,0,0,84,4.1
25-12-2015,4.4,14.2,-2,0,83,4.8
26-12-2015,3.7,12,-1,0,88,4.1
27-12-2015,5.8,15,-1,0,76,5.7
28-12-2015,7.9,15,2,0,78,9.4
29-12-2015,8.4,11.3,5,3.3,90,6.3
30-12-2015,7.9,10,6,0,88,5.4
31-12-2015,7.5,12.4,6.1,0,87,6.7
01-01-2016,10.6,15,8,0.25,87,8.3
02-01-2016,9.1,12.1,3,1.78,71,14.1
03-01-2016,6.8,13,2,0,91,12.6
04-01-2016,12.7,15,7,0,86,33.2
05-01-2016,7.9,10.1,5,3.81,58,20.6
06-01-2016,5.7,9.2,1.6,0,75,19.3
07-01-2016,12.8,15.4,6.5,0.25,82,28
08-01-2016,12.2,14,10.8,0,86,20.4
09-01-2016,10.3,12.9,8,5.59,83,18.7
10-01-2016,11.1,12.5,9.4,0,83,27.8
11-01-2016,9.9,12.1,5,11.18,75,22.4
12-01-2016,7,11.6,3,1.78,69,12.6
13-01-2016,4.1,10.7,-1,0,80,4.3
14-01-2016,4.7,8.1,1,0,93,5
15-01-2016,7,10,4,1.27,66,17.6
16-01-2016,4.6,9.1,-1,0,55,13.1
17-01-2016,1.6,7.5,-4.1,0,70,6.5
18-01-2016,6.5,12.3,1,0,70,13
19-01-2016,5,9.9,0,0,74,4.8
20-01-2016,4.8,9,-0.2,0,84,3.3
21-01-2016,5.8,9,3.7,0,91,3.7
22-01-2016,8.3,11,4.1,0,92,5
23-01-2016,11.3,18.2,8,0.76,85,4.4
24-01-2016,10.2,19.5,4,0,82,4.1
25-01-2016,9.6,17,4,0,83,5.7
26-01-2016,8.9,17,3.6,0,84,5.9
27-01-2016,8.4,10,6.1,0,94,5.9
28-01-2016,8.1,10.1,7,0,91,8.1
29-01-2016,8.2,11,6.9,2.29,85,6.3
30-01-2016,7.8,14.2,1,0,78,8.1
31-01-2016,8.6,14.8,4,0,80,3.9
01-02-2016,8.8,17.7,2,0,79,5.6
02-02-2016,7.2,14.7,2,0,88,4.6
03-02-2016,8.8,15,4.2,0,63,15.6
04-02-2016,5.8,13.5,0,0,61,6.9
05-02-2016,4.3,12.4,-1.3,0,76,5.4
06-02-2016,5.5,12.6,-1,0,80,11.3
07-02-2016,7.9,11.2,5,11.43,60,25
08-02-2016,9.3,14,6,0,78,18.9
09-02-2016,11.3,13.2,9.6,0,80,29.1
10-02-2016,12.4,15.3,9,0,78,27.6
11-02-2016,13.4,17,11,0,72,23.2
12-02-2016,12.2,14.1,9.7,1.52,86,29.4
13-02-2016,13.6,15,12.8,5.84,88,29.8
14-02-2016,8.4,13,4.8,3.56,64,23.9
15-02-2016,5.4,10.6,2,0.76,60,21.7
16-02-2016,3.8,9,-1,0,51,20.9
17-02-2016,2.4,10,-6,0,61,11.5
18-02-2016,5.6,10,3,1.02,78,9.8
19-02-2016,5.2,12.8,-1,0,51,9.4
20-02-2016,5.3,15.3,-2.2,0,54,5.6
21-02-2016,6.6,15.2,-1,0,54,6.9
22-02-2016,8.3,16.2,0.8,0,58,6.9
23-02-2016,8.3,16.4,0,0,65,6.1
24-02-2016,6.1,12,0.7,0,80,10
25-02-2016,8.8,13.8,2,1.78,64,11.1
26-02-2016,6.4,9,4,0,83,17.8
27-02-2016,5.7,9.2,3.8,6.35,59,26.1
28-02-2016,7.2,10.2,4,0,61,21.3
29-02-2016,7.9,12.4,4,0,47,25.6
01-03-2016,7.6,17.9,-1,0,42,5.2
02-03-2016,9.3,19,-1,0,56,13.3
03-03-2016,9.2,16.5,2,0,57,5
04-03-2016,8.3,16.3,0,0,67,18
05-03-2016,6.9,11.4,4,2.29,56,23.2
06-03-2016,6.6,11.5,-0.2,0,55,11.5
07-03-2016,7.4,11.9,4,1.52,60,22.6
08-03-2016,6.9,12,3,2.79,51,20.2
09-03-2016,5.3,15,-1,0,67,13.9
10-03-2016,7,11.9,3,0,52,24.6
11-03-2016,8.1,14.7,2,0,48,15.7
12-03-2016,6.4,14.7,-2,0,54,5.4
13-03-2016,8,16.8,-1,0,44,7
14-03-2016,7.2,14,1,0,41,8.7
15-03-2016,7.2,16,-2,0,51,6.7
16-03-2016,7.6,16.6,-2,0,49,6.5
17-03-2016,9.2,16.7,1,0,51,7.4
18-03-2016,8.4,15.6,0,0,61,10.4
19-03-2016,9.8,13.3,6,16.76,78,14.3
20-03-2016,8.3,14.3,2.8,1.02,75,7.6
21-03-2016,9.1,15.4,5.6,0.51,78,6.3
22-03-2016,10,15.4,6,31.24,68,8.9
23-03-2016,8.4,15,2,0,59,11.7
24-03-2016,9.9,20,0,0,50,5.2
25-03-2016,10.2,18,1,0,59,5.2
26-03-2016,10.3,16.7,3,0,75,13.5
27-03-2016,12.1,16.1,8.8,0.51,51,18
28-03-2016,11.1,14.1,9.5,0,66,15.6
29-03-2016,13.6,19.1,8.8,0,63,13.5
30-03-2016,13.9,23,4.8,0,53,10.6
31-03-2016,9.2,13.2,5,0.76,58,26.9
01-04-2016,8.2,14.4,2.4,0,47,14.3
02-04-2016,9.3,17,-1,0,46,8.9
03-04-2016,10.8,15.2,7.9,0,60,15.6
04-04-2016,8.4,11,6,7.11,92,7.4
05-04-2016,10.9,16.7,7,17.78,62,22.2
06-04-2016,11.9,20.6,3.3,0,51,9.3
07-04-2016,12.3,21.1,3.8,0,53,7.8
08-04-2016,9.4,14.2,4,0,45,18.9
09-04-2016,10.9,18.4,1.5,0,50,10.7
10-04-2016,10.4,14.5,7,0,69,21.3
11-04-2016,8.9,14.3,4.8,1.52,76,15.7
12-04-2016,9.8,13.9,7,6.1,85,13.9
13-04-2016,11.5,16.2,7.7,8.38,66,15.2
14-04-2016,13.3,20,7,0,64,10
15-04-2016,13.3,20,5.3,0,66,12.8
16-04-2016,12.9,15.6,10,1.52,86,17.2
17-04-2016,12.6,17.2,7,12.45,59,13.5
18-04-2016,13.7,22.4,3.8,0,60,6.7
19-04-2016,12.4,14.2,11,0,84,7.4
20-04-2016,10.9,13.3,8.9,30.23,89,7.2
21-04-2016,12.9,18,8.5,2.54,66,11.1
22-04-2016,12,17.4,9,1.27,81,6.1
23-04-2016,11.9,19,7,3.3,79,8.7
24-04-2016,12.3,18.8,5.5,0,60,10.9
25-04-2016,12.6,20.3,3,0,48,6.1
26-04-2016,14.6,22.5,4.5,0,51,9.1
27-04-2016,14.6,22,7.9,0,57,8.5
28-04-2016,13.9,18.7,10.6,1.02,66,8.3
29-04-2016,13.8,20,9.8,1.27,68,6.5
30-04-2016,13.2,18.6,8,24.89,56,13.5
01-05-2016,10.9,18,3.6,0,42,14.8
02-05-2016,13.5,24,2.6,0,36,5.6
03-05-2016,17.4,26.9,6.3,0,36,5.2
04-05-2016,18.1,27.5,8,0,40,5.6
05-05-2016,15.6,20.6,11,0,52,8.5
06-05-2016,13.4,17,10,1.52,81,11.9
07-05-2016,14.2,17.4,11.4,18.8,74,13.9
08-05-2016,12.1,13.3,10,6.6,90,14.8
09-05-2016,11.7,14.5,8,14.48,86,11.9
10-05-2016,11.3,17,6.8,8.64,85,11.3
11-05-2016,11.3,16.3,6,6.35,77,8.3
12-05-2016,12.4,16.9,9,5.08,71,17.2
13-05-2016,12.9,18,9,0,69,8.9
14-05-2016,13.9,20,6.8,1.52,66,6.3
15-05-2016,16.7,22.2,12,0,60,6.7
16-05-2016,16.2,24,7.9,0,51,5.2
17-05-2016,17.6,24.4,9,0,50,5
18-05-2016,18.8,26,10,0,52,10.9
19-05-2016,19.2,25.7,12,0,48,9.6
20-05-2016,20.1,28,10.4,0,50,4.8
21-05-2016,20.8,29,12,0,56,10
22-05-2016,19.4,23,12,0,44,21.9
23-05-2016,15.4,22.8,7,0,45,5
24-05-2016,18.6,26,11,0,51,10.7
25-05-2016,17.9,21,14.8,0,56,11.7
26-05-2016,18.8,25,12.3,0,51,7.8
27-05-2016,18.8,25.9,10,0,50,11.1
28-05-2016,15.4,22,10,0,65,14.1
29-05-2016,15.2,20,12,5.59,70,17
30-05-2016,15.9,22,9.9,2.29,56,8.3
31-05-2016,17,24,8,0,49,10
01-06-2016,17.9,26.2,8.7,0,40,7.8
02-06-2016,19.7,28,7.7,0,32,4.8
03-06-2016,21.7,30,12.2,0,39,8.7
04-06-2016,21.3,28,15,0,48,7.4
05-06-2016,21.7,29,11.8,0,43,7.2
06-06-2016,22.2,30,12.1,0,40,8.9
07-06-2016,24.3,33,12.7,0,36,7
08-06-2016,25.7,35,13.5,0,33,7.6
09-06-2016,27.6,36,16.8,0,32,9.3
10-06-2016,25.7,32,18.8,0,39,9.4
11-06-2016,24.6,31,16.5,0,40,11.1
12-06-2016,24.8,32,13.9,0,36,10.7
13-06-2016,26.4,32,19.8,0,40,25.2
14-06-2016,23.2,30,14.6,0,39,17.8
15-06-2016,18.6,23,14.1,0,51,21.5
16-06-2016,16.2,21.7,12.2,0.25,48,19.6
17-06-2016,17.7,23.8,9.5,0,44,11.3
18-06-2016,18.8,23.9,12.6,0,40,12.8
19-06-2016,19.4,28.1,9,0,37,10.6
20-06-2016,24.4,33,13.5,0,36,6.5
21-06-2016,26.7,34.2,16.1,0,31,9.1
22-06-2016,27.7,35,16.3,0,21,14.3
23-06-2016,26.9,34,16.8,0,27,12.2
24-06-2016,26.6,35.3,14.9,0,27,12.8
25-06-2016,26.4,34,18,0,32,10.2
26-06-2016,24.8,33,16.4,0,38,9.4
27-06-2016,26.6,35,16.3,0,33,5.7
28-06-2016,27.7,37,17.9,0,33,10.2
29-06-2016,28.6,35.6,18.9,0,33,12.2
30-06-2016,27.4,34.3,17.1,0,31,10.9
01-07-2016,28,35,17.8,0,28,9.8
02-07-2016,28.5,36,18,0,27,7.2
03-07-2016,29,37.4,19.7,0,32,8
04-07-2016,27.4,35,20.1,0,39,11.3
05-07-2016,27.4,35.8,18.4,0.25,39,8.9
06-07-2016,27,36,17.6,4.83,49,8.7
07-07-2016,25.6,33,20.1,2.03,49,11.9
08-07-2016,27.9,35,19.2,0,40,7.2
09-07-2016,29.2,37,19.1,0,36,5.4
10-07-2016,31.2,39,21.2,0,31,8.7
11-07-2016,31.3,37.5,22.5,0,26,12.4
12-07-2016,27.3,34.3,19.2,0,29,11.1
13-07-2016,22.9,30,15.2,0,35,15.2
14-07-2016,22.1,31.4,12.5,0,25,14.1
15-07-2016,22.6,32,13,0,25,8.9
16-07-2016,26.7,35,15.9,0,27,5.4
17-07-2016,28.8,37,17.3,0,26,6.3
18-07-2016,30.1,38,18.3,0,21,11.5
19-07-2016,30.2,39,19.1,0,25,9.4
20-07-2016,30.9,38,25,0,29,16.1
21-07-2016,28.1,36,16.5,0,24,10.7
22-07-2016,26.9,33.2,17.6,0,30,10
23-07-2016,24.7,32,16.3,0,37,13.3
24-07-2016,26.3,34.1,17.1,0,34,6.9
25-07-2016,28.7,37,17.9,0,26,6.7
26-07-2016,30.3,38.2,19.2,0,25,6.9
27-07-2016,31.3,39,23.1,0,28,9.8
28-07-2016,30.6,38,21.5,0,27,6.7
29-07-2016,31.6,40,21.3,0,23,11.3
30-07-2016,30.5,36.1,23.4,0,24,15.7
31-07-2016,27.9,35,18,0,25,12
01-08-2016,27.7,35,19.1,0,33,7.6
02-08-2016,29.3,37.1,19.3,0,26,6.9
03-08-2016,30,38,18.4,0,22,8.1
04-08-2016,29.3,37,19.6,0,26,13
05-08-2016,27.4,34,20.1,0,34,11.7
06-08-2016,27.7,36,16.6,0,19,8
07-08-2016,28.5,36.3,18.8,0,25,6.9
08-08-2016,28.3,36,17.8,0,26,5.4
09-08-2016,26.6,35.2,18.7,0,31,11.5
10-08-2016,22.9,30,16.5,0,39,14.6
11-08-2016,23.4,31.2,15.1,0,20,9.4
12-08-2016,25.3,34,15.3,0,31,6.1
13-08-2016,26.5,34.2,16.1,0,31,5.6
14-08-2016,27.3,35,16.8,0,27,8.9
15-08-2016,27.7,35,17.3,0,32,9.4
16-08-2016,27.9,34,19.5,0,31,10.2
17-08-2016,27.2,34,17.3,0,25,10
18-08-2016,27.3,34,17.5,0,30,7.4
19-08-2016,27.7,35,16.9,0,32,12.2
20-08-2016,28.2,33.4,22,0,35,11.1
21-08-2016,25.4,33.3,17.1,0,38,8.1
22-08-2016,27.6,35.5,17.1,0,33,5.6
23-08-2016,28.8,37,19.8,0,33,6.5
24-08-2016,27.9,35,18,0,26,8.7
25-08-2016,27,35,16,0,22,8.9
26-08-2016,27.2,34,17.6,0,31,6.7
27-08-2016,28.7,36,19.4,0,32,10.4
28-08-2016,28.8,36,19,0,28,8.9
29-08-2016,28.2,35,20,0,32,9.8
30-08-2016,25.1,34,17.2,0,37,8.9
31-08-2016,26.6,34,18.3,0,37,5.7
01-09-2016,27.4,35,19.6,0,37,6.5
02-09-2016,27.1,35,17.5,0,36,5.7
03-09-2016,27.8,37,17.3,0,30,7
04-09-2016,28.9,38,17.2,0,27,9.1
05-09-2016,30.1,39,18.7,0,24,6.5
06-09-2016,30.4,40,19,0,20,7.2
07-09-2016,30.4,40,18.9,0,20,11.5
08-09-2016,26.4,34,15.8,0,27,9.4
09-09-2016,25.4,31.1,17.8,0,36,8.5
10-09-2016,26.1,33,17.5,0,33,7.4
11-09-2016,25.3,33,17.2,0,34,6.7
12-09-2016,25.9,34.1,17.2,0,34,11.1
13-09-2016,21.2,26,13.7,0,61,18
14-09-2016,15.4,20,11.8,5.84,56,11.3
15-09-2016,16.4,20.4,9.8,0,48,13
16-09-2016,18.7,25.3,10.9,0,52,9.6
17-09-2016,17.7,24.3,11.4,0,55,8.7
18-09-2016,18.1,25,10.6,0,43,5.7
19-09-2016,18.4,26.2,10,0,43,5.9
20-09-2016,20.5,28,12.6,0,37,5
21-09-2016,20.5,29,10.3,0,34,7.8
22-09-2016,19.8,28.3,9,0,33,6.9
23-09-2016,19.9,28,11.3,0,35,5.6
24-09-2016,20.1,28,11.2,0,38,6.7
25-09-2016,20.3,28,12.5,0,40,5.4
26-09-2016,21.8,27.2,15.8,0,43,7
27-09-2016,21.9,29,12.8,0,37,8.3
28-09-2016,21,26,15,0,48,7.8
29-09-2016,18.9,26,10,0,49,5.2
30-09-2016,19.1,27,10.7,0,41,6.3
01-10-2016,20.6,28,11.4,0,36,10.4
02-10-2016,19.3,27,10.7,0,42,7
03-10-2016,19.6,29,10,0,42,6.7
04-10-2016,19.9,29,11.2,0,40,5.2
05-10-2016,19.9,29,10.7,0,44,4.4
06-10-2016,20.9,29,13.6,0,30,8
07-10-2016,17.8,28,8,0,33,7.6
08-10-2016,17.8,28,8.1,0,46,5
09-10-2016,18.4,27,9.8,0,41,3.5
10-10-2016,17.3,25.2,8.5,0,41,6.3
11-10-2016,15.6,25,4.5,0,39,10.6
12-10-2016,12.9,15,11,0.76,83,4.4
13-10-2016,13.7,16,12,14.48,82,10.6
14-10-2016,14.7,19,10.6,1.02,71,8
15-10-2016,12.6,19.2,6,0,68,5.7
16-10-2016,14,21,6,0,67,4.4
17-10-2016,15.7,19,12.7,0,78,5.6
18-10-2016,16.4,21,13,4.32,81,4.3
19-10-2016,16.9,20,14.7,0,86,3.3
20-10-2016,15.9,19,13.5,5.33,86,3.7
21-10-2016,14.9,20,9.2,0.51,81,3.9
22-10-2016,15,17,12.7,0,91,7
23-10-2016,14.2,16,11.5,10.92,90,15.7
24-10-2016,13.1,16,11,11.68,88,8.7
25-10-2016,16.1,21,12,0.25,81,8.3
26-10-2016,17.9,25,12.2,0.25,76,4.6
27-10-2016,18.1,25,11.7,0,71,5.4
28-10-2016,16.9,24,11.7,0,81,4.4
29-10-2016,15.6,24,9.1,0,67,3.7
30-10-2016,13.5,26,4.2,0,50,5
31-10-2016,12.4,24,3,0,53,4.4
01-11-2016,11.7,19,4.5,0,68,4.8
02-11-2016,14.1,22,7,0,69,4.4
03-11-2016,13.3,21,6.7,0,71,4.6
04-11-2016,12.8,15,9.2,5.08,92,6.7
05-11-2016,13,15,8,10.67,88,16.1
06-11-2016,9.2,13,4.2,12.19,62,9.8
07-11-2016,6.2,10,2,0,67,6.9
08-11-2016,7.7,13,1,0,56,10.4
09-11-2016,10.4,16,6.5,0,66,17.6
10-11-2016,7.2,14,0.5,0,69,3.9
11-11-2016,7.4,13.5,0.3,0,66,5.2
12-11-2016,7.7,14,0.7,0,77,4.3
13-11-2016,11.8,19,5,0,70,7.2
14-11-2016,9.6,16,2.6,0,59,9.1
15-11-2016,8,17,0.7,0,57,8.1
16-11-2016,7.4,17,0,0,62,4.8
17-11-2016,9.3,18.2,1.6,0,70,4.6
18-11-2016,7.4,13,2,0,87,3.9
19-11-2016,7.1,13,0.6,0,80,5.6
20-11-2016,9,12,7,2.54,93,10.2
21-11-2016,11.1,13,7,16.76,80,18.7
22-11-2016,7.1,9,4.9,0.25,90,4.4
23-11-2016,6.7,9,3.6,1.27,86,5.7
24-11-2016,5.5,8.5,2.6,6.6,84,8
25-11-2016,4.7,6.2,2,10.41,93,6.1
26-11-2016,7.8,11,5.3,10.67,97,5.9
27-11-2016,9.8,12,8,11.18,88,6.1
28-11-2016,9.6,14,4,9.14,75,8.5
29-11-2016,8.2,13,3.7,0,84,5.2
30-11-2016,11.1,15,7.8,0.25,78,8.3
01-12-2016,10.3,11,8.5,0,77,3.7
02-12-2016,9.4,14.2,5,0,82,3.1
03-12-2016,7.5,13,3,0,89,5
04-12-2016,10.6,12,9.7,7.87,93,8
05-12-2016,11.7,14,8,10.16,80,8.3
06-12-2016,8.9,15,4.8,0,84,5
07-12-2016,7.3,14.5,2,0,90,3.5
08-12-2016,7.4,14,3.4,0,86,3.7
09-12-2016,7.4,14,2.5,0,88,4.6
10-12-2016,10.5,15,5.8,0,82,5
11-12-2016,6.9,15,1.2,0,85,3.9
12-12-2016,5.2,9,3.5,0,99,4.1
13-12-2016,5.1,10.6,1.7,0,95,2.2
14-12-2016,7.4,10,4,0,88,3.5
15-12-2016,8.7,11,7,4.83,88,5.9
16-12-2016,8.2,10,7,1.27,90,7.6
17-12-2016,10.3,13,8.1,3.81,71,19.6
18-12-2016,7.8,12,4,0,66,17
19-12-2016,6.3,11,1,0,65,11.7
20-12-2016,3.9,11,-2,0,75,3.7
21-12-2016,6.9,13,0.9,0,71,7.2
22-12-2016,5.6,13,0.7,0,80,3.5
23-12-2016,6,14,0.5,0,85,5
24-12-2016,6.2,15,-0.2,0,78,6.1
25-12-2016,5.1,13.5,1,0,87,3.5
26-12-2016,4.6,15,-2,0,74,3.9
27-12-2016,5.9,17,-1,0,64,3.7
28-12-2016,5.9,17,-0.2,0,67,4.4
29-12-2016,3,12,-3,0,72,4.1
30-12-2016,1.8,12.2,-5.2,0,65,3.7
31-12-2016,1.9,12.6,-4.5,0,66,5.8
